name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);Масса Ca(OH)2 (g);Масса CaCO3 (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;масса;общая;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;Масса навески (mg);mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Масса;Hg;mHg;Массовая доля CaCO3;Массовая доля Ca(OH)2;Объем суспензии CaCO3;Объем суспензии Ca(OH)2;volume_calculation_note;mass_calculation_note
T2-7C1;0;0;0;0;0;0;0;0;0;0;0;0;695;[];3;0;2026-02-01T22:56:49.272477;186.38;0;0;0;0;2026-01-28 09:38:41;1;0;0;149.44;1.2472;55.41;3.38;250;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-7C2;0;0;0;0;0;0;0;0;0;0;0;0;696;[];3;0;2026-02-01T22:56:49.272479;188.45;0;0;0;0;2026-01-28 09:38:53;1;0;0;149.64;1.2594;58.215;3.38;250;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L6P6C1;0;0;0;0;0;0;0;0;0;0;0;0;697;[];3;0;2026-02-01T22:56:49.272481;575.24;0;0;0;0;2026-01-29 02:02:17;1;0;0;477;1.206;147.36;4.03;null;0;null;7.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.179;null;255;0;0
T2-L6P6C2;0;0;0;0;0;0;0;0;0;0;0;0;698;[];3;0;2026-02-01T22:56:49.272484;475.48;0;0;0;0;2026-01-29 02:02:28;1;0;0;450;1.0566;38.22;4.1;null;0;null;9.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.178;null;200;0;0
T2-L7C1;0;0;0;0;0;0;0;0;0;0;0;0;699;[];3;0;2026-02-01T22:56:49.272486;289.42;0;0;0;0;2026-01-29 02:32:55;1;0;0;205.44;1.4088;125.97;null;null;0;55.3;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L7C2;0;0;0;0;0;0;0;0;0;0;0;0;700;[];3;0;2026-02-01T22:56:49.272488;295.17;0;0;0;0;2026-01-29 02:33:01;1;0;0;207.64;1.4215;131.295;null;null;0;58;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L7P7C1;0;0;0;0;0;0;0;0;0;0;0;0;701;[];3;0;2026-02-01T22:56:49.272491;529.07;0;0;0;0;2026-01-29 02:34:13;1;0;0;420;1.2597;163.605;4.2;null;0;null;8.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.176;null;215;0;0
T2-L7P7C2;0;0;0;0;0;0;0;0;0;0;0;0;702;[];3;0;2026-02-01T22:56:49.272493;528.31;0;0;0;0;2026-01-29 02:34:19;1;0;0;415;1.273;169.965;3.85;null;0;null;8.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.176;null;215;0;0
T2-7B1;60.377;0.1414;0.0421;0.0085;0.8088;0.0051;556;7.8489;1.124;0.0083;0;0;703;[];3;0;2026-01-29T12:32:08.753833;55.41;0.9663;0.0091;0;0;0;0;0;0;149.44;0.3708;-141.045;0;0;0.0988;0;0;0;0;0;19.9301;10.275;0.0254;0;0.1909;0.0051;0.0259;0.1701;0.0934;1.5716;0.0011;6.8597;0.332;0.9613;0.0005;78.9;0.3453;0;0;2026-02-03T10:05:45.924261;T2-7C1;0;0.0006;0.0028;558.8699;3.131;0.0015;27.0965;22.68;0.0001;0.0084;0;562708.7399;15591.0729;0;0.0252;20067;1693.0615;0.0009;0.0015;31.5186;0.014;0.0168;0;87.7979;0.0023;2.6191;0.05;2026-02-06T10:07:06.439458;1.1805;9.3098;0;0.7263;0.0645;0;2212.4742;0.0421;0.0421;0.0003;192.3563;288.1264;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0.0009;0.0252;0;0;0;0;0;0
T2-8C1;0;0;0;0;0;0;0;0;0;0;0;0;704;[];3;0;2026-02-01T22:56:49.272496;194.61;0;0;0;0;2026-01-29 02:47:42;1;0;0;149.75;1.2996;67.29;3.24;220;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-8C2;0;0;0;0;0;0;0;0;0;0;0;0;705;[];3;0;2026-02-01T22:56:49.272498;193.22;0;0;0;0;2026-01-29 02:47:48;1;0;0;149.71;1.2906;65.265;3.24;220;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-9C1;0;0;0;0;0;0;0;0;0;0;0;0;706;[];3;0;2026-02-01T22:56:49.272500;194.49;0;0;0;0;0;0;0;0;149.44;1.3015;67.575;3.28;225;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-9C2;0;0;0;0;0;0;0;0;0;0;0;0;707;[];3;0;2026-02-01T22:56:49.272502;195.8;0;0;0;0;0;0;0;0;149.53;1.3094;69.405;3.28;225;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-10C1;0;0;0;0;0;0;0;0;0;0;0;0;708;[];3;0;2026-02-01T22:56:49.272504;192.89;0;0;0;0;0;0;0;0;149.61;1.2893;64.92;3.09;250;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-10C2;0;0;0;0;0;0;0;0;0;0;0;0;709;[];3;0;2026-02-01T22:56:49.272507;195.07;0;0;0;0;0;0;0;0;149.62;1.3038;68.175;3.09;250;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-11C1;0;0;0;0;0;0;0;0;0;0;0;0;710;[];3;0;2026-02-01T22:56:49.272509;193.12;0;0;0;0;0;0;0;0;149.35;1.2931;65.655;3.2;256;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-11C2;0;0;0;0;0;0;0;0;0;0;0;0;711;[];3;0;2026-02-01T22:56:49.272511;192.76;0;0;0;0;0;0;0;0;149.24;1.2916;65.28;3.2;256;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-12C1;0;0;0;0;0;0;0;0;0;0;0;0;712;[];3;0;2026-02-01T22:56:49.272513;190.77;0;0;0;0;0;0;0;0;149.46;1.2764;61.965;3.13;272;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-12C2;0;0;0;0;0;0;0;0;0;0;0;0;713;[];3;0;2026-02-01T22:56:49.272515;191.67;0;0;0;0;0;0;0;0;149.11;1.2854;63.84;3.13;272;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L9C1;0;0;0;0;0;0;0;0;0;0;0;0;714;[];3;0;2026-02-01T22:56:49.272517;321.45;0;0;0;0;0;0;0;0;218.44;1.4716;154.515;null;null;0;67.56;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L9C2;0;0;0;0;0;0;0;0;0;0;0;0;715;[];3;0;2026-02-01T22:56:49.272520;324.6;0;0;0;0;0;0;0;0;219.53;1.4786;157.605;null;null;0;69.41;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L10C1;0;0;0;0;0;0;0;0;0;0;0;0;716;[];3;0;2026-02-01T22:56:49.272522;312.49;0;0;0;0;0;0;0;0;214.61;1.4561;146.82;null;null;0;64.92;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L10C2;0;0;0;0;0;0;0;0;0;0;0;0;717;[];3;0;2026-02-01T22:56:49.272524;320.19;0;0;0;0;0;0;0;0;217.62;1.4713;153.855;null;null;0;67.33;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L11C1;0;0;0;0;0;0;0;0;0;0;0;0;718;[];3;0;2026-02-01T22:56:49.272527;320.08;0;0;0;0;0;0;0;0;218.35;1.4659;152.595;null;null;0;65.62;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L11C2;0;0;0;0;0;0;0;0;0;0;0;0;719;[];3;0;2026-02-01T22:56:49.272529;314.2;0;0;0;0;0;0;0;0;215.24;1.4598;148.44;null;null;0;65.25;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L12C1;0;0;0;0;0;0;0;0;0;0;0;0;720;[];3;0;2026-02-01T22:56:49.272531;304.85;0;0;0;0;0;0;0;0;211.46;1.4416;140.085;null;null;0;61.93;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L12C2;0;0;0;0;0;0;0;0;0;0;0;0;721;[];3;0;2026-02-01T22:56:49.272533;309.43;0;0;0;0;0;0;0;0;213.11;1.452;144.48;null;null;0;63.81;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L9P9C1;0;0;0;0;0;0;0;0;0;0;0;0;722;[];3;0;2026-02-01T22:56:49.272536;577.99;0;0;0;0;0;0;0;0;470;1.2298;161.985;3.86;null;0;null;8.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.2;null;260;0;0
T2-L9P9C2;0;0;0;0;0;0;0;0;0;0;0;0;723;[];3;0;2026-02-01T22:56:49.272538;599.29;0;0;0;0;0;0;0;0;450;1.3318;223.935;3.82;null;0;null;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.2;null;270;0;0
T2-L10P10C1;0;0;0;0;0;0;0;0;0;0;0;0;724;[];3;0;2026-02-01T22:56:49.272540;533.4;0;0;0;0;0;0;0;0;440;1.2123;140.1;3.81;null;0;null;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.2;null;220;0;0
T2-L10P10C2;0;0;0;0;0;0;0;0;0;0;0;0;725;[];3;0;2026-02-01T22:56:49.272542;559.67;0;0;0;0;0;0;0;0;435;1.2866;187.005;3.82;null;0;null;10.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.2;null;235;0;0
T2-L11P11C1;0;0;0;0;0;0;0;0;0;0;0;0;726;[];3;0;2026-02-01T22:56:49.272545;537.7;0;0;0;0;0;0;0;0;444;1.211;140.55;3.81;null;0;null;10.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.2;null;210;0;0
T2-L11P11C2;0;0;0;0;0;0;0;0;0;0;0;0;727;[];3;0;2026-02-01T22:56:49.272547;510.22;0;0;0;0;0;0;0;0;459;1.1116;76.83;3.87;null;0;null;9.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;0.2;null;195;0;0
T2-L6P6F6C1;0;0;0;0;0;0;0;0;0;0;0;0;728;[];3;0;2026-02-01T22:56:49.272549;397.05;0;0;0;0;0;0;0;0;375.5;1.0574;32.325;4.32;-107;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L6P6F6C2;0;0;0;0;0;0;0;0;0;0;0;0;729;[];3;0;2026-02-01T22:56:49.272551;404.12;0;0;0;0;0;0;0;0;382.98;1.0552;31.71;4.74;-150;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L7P7F7C1;0;0;0;0;0;0;0;0;0;0;0;0;730;[];3;0;2026-02-01T22:56:49.272554;470.12;0;0;0;0;0;0;0;0;412;1.1411;87.18;4.5;-30;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L7P7F7C2;0;0;0;0;0;0;0;0;0;0;0;0;731;[];3;0;2026-02-01T22:56:49.272556;478.98;0;0;0;0;0;0;0;0;414;1.157;97.47;4.05;72;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L9P9F9C1;0;0;0;0;0;0;0;0;0;0;0;0;732;[];3;0;2026-02-01T22:56:49.272558;459.2;0;0;0;0;0;0;0;0;450;1.0204;13.8;3.8;null;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L9P9F9C2;0;0;0;0;0;0;0;0;0;0;0;0;733;[];3;0;2026-02-01T22:56:49.272560;450.82;0;0;0;0;0;0;0;0;390;1.1559;91.23;4.02;null;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L10P10F10C1;0;0;0;0;0;0;0;0;0;0;0;0;734;[];3;0;2026-02-01T22:56:49.272563;488.55;0;0;0;0;0;0;0;0;416;1.1744;108.825;4.07;null;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L10P10F10C2;0;0;0;0;0;0;0;0;0;0;0;0;735;[];3;0;2026-02-01T22:56:49.272565;503.49;0;0;0;0;0;0;0;0;395;1.2747;162.735;4.14;null;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L11P11F11C1;0;0;0;0;0;0;0;0;0;0;0;0;736;[];3;0;2026-02-01T22:56:49.272567;476.65;0;0;0;0;0;0;0;0;417;1.143;89.475;3.82;151;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L11P11F11C2;0;0;0;0;0;0;0;0;0;0;0;0;737;[];3;0;2026-02-01T22:56:49.272569;493.3;0;0;0;0;0;0;0;0;430;1.1472;94.95;3.96;150;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0
T2-L11P11F11N11G1;65.468;0.0354;0.034;0.0012;0.0038;0.0004;9.1535;0.1846;0.0139;0.0008;0;0;738;[];3;0;2026-02-05T12:12:58.263780;null;0.9936;0.0043;0;0;0;0;0;0;149;0;-223.5;null;null;0;null;null;0;0;0;0.575;65.17;0.0011;0;3.2385;0.0003;0.0014;0.0072;0.028;11.1805;0.0078;0.1804;0.085;0.0129;0.0001;154.7333;0.0066;0;0;0;0;10;0;0;0.8568;8.434;0.0005;1.4805;0.0057;0;0;0;0;13.6387;0;0;0;97.5473;0;0;0.0207;0.0001;0;0;12.5667;0.0002;0.0417;0.05;2026-02-06T10:07:06.439543;0.0507;0.1267;0;0.002;0.0003;0;230.5526;0;0.0007;0;0.2688;97.1033;0;0;0;0;0;0;0;0;0;0;0.0104;0.0155;null;null;null;null;0;0
T2-L11P11F11N11G2;57.056;0.2899;0.028;0.0007;0.01;0.0013;28.255;0.4738;0.0854;0.0012;0;0;739;[];3;0;2026-02-05T12:12:58.263783;null;1.0011;0.0032;0;0;0;0;0;0;140;0;-210;null;null;0;null;null;0;0;0;0.022;34.175;0.001;0;0.3889;0.0003;0.0012;0.0076;0.02;15.3109;0.0063;0.1659;0.339;0.0348;0.0001;144.8333;0.0076;0;0;0;0;10;0;0;0.0308;5.572;0.0001;1.4015;0.014;0;0;0;0;39.557;0;0;0;79.8784;0;0;0.1196;0.0001;0;0;7.8008;0.0001;0.028;0.05;2026-02-06T10:07:06.439570;0.0392;0.4746;0;0.0017;0.0001;0;202.7666;0;0.0002;0;0.2323;47.845;0;0;0;0;0;0;0;0;0;0;0.0003;0.0004;null;null;null;null;0;0
T2-11A1;54.859;0.1697;1.84;0.0107;0.4392;0.0235;1311.5;68.5894;47.7667;0.4304;0;0;740;[];3;0;2026-02-05T12:12:58.263785;193.12;0.9753;0.0029;0;0;0;0;0;0;149.35;1.2931;65.655;0;0;0;0;0;0;0;0;49.218;119.35;0.1865;0;14.7785;0.0078;0.002;0.239;1.046;12.4841;0.1572;9.8437;5.881;1.4892;0.0031;978.2667;0.6538;0;0;2026-02-03T10:05:45.924618;T2-11C1;10;0.0001;0;62.7357;0.854;0.0001;1.2432;0.5598;0;0;0;0;1671.7035;0;0.0001;0;69.926;0;0;60.8858;0.0039;0.0002;0;1.0886;0.0157;1.3333;0.05;2026-02-06T10:07:06.439600;2.3454;7.4962;0;0.0025;0.02;0;1246.9476;0;0.0001;0;12.5473;152.1295;0;0;0;0;0;0;0;0;0;0;null;0;0;0;0;0;0;0
